14000US36005015800	Census Tract 158, Bronx, NY	55556	31094
14000US36005015900	Census Tract 159, Bronx, NY	17281	17299
14000US36005016000	Census Tract 160, Bronx, NY	85104	34697
14000US36005016100	Census Tract 161, Bronx, NY	16889	7143
14000US36005016200	Census Tract 162, Bronx, NY	67778	48085
14000US36005016300	Census Tract 163, Bronx, NY	0	0
14000US36005016400	Census Tract 164, Bronx, NY	77344	20748
14000US36005016500	Census Tract 165, Bronx, NY	25164	7234
14000US36005016600	Census Tract 166, Bronx, NY	70081	19291
14000US36005016700	Census Tract 167, Bronx, NY	32386	10322
14000US36005016900	Census Tract 169, Bronx, NY	33899	6528
14000US36005017100	Census Tract 171, Bronx, NY	0	0
14000US36005017300	Census Tract 173, Bronx, NY	22699	4382
14000US36005017500	Census Tract 175, Bronx, NY	17825	2860
14000US36005017701	Census Tract 177.01, Bronx, NY	26224	6547
14000US36005017702	Census Tract 177.02, Bronx, NY	20554	6078
14000US36005017901	Census Tract 179.01, Bronx, NY	20647	6648
14000US36005017902	Census Tract 179.02, Bronx, NY	27088	7231
14000US36005018101	Census Tract 181.01, Bronx, NY	26694	8930
14000US36005018102	Census Tract 181.02, Bronx, NY	38561	5591
14000US36005018301	Census Tract 183.01, Bronx, NY	34500	14804
14000US36005018302	Census Tract 183.02, Bronx, NY	47167	16701
14000US36005018400	Census Tract 184, Bronx, NY	76477	12753
14000US36005018500	Census Tract 185, Bronx, NY	23034	4362
14000US36005018900	Census Tract 189, Bronx, NY	22875	2711
14000US36005019300	Census Tract 193, Bronx, NY	20297	3021
14000US36005019400	Census Tract 194, Bronx, NY	51309	9454
14000US36005019500	Census Tract 195, Bronx, NY	32051	8201
14000US36005019700	Census Tract 197, Bronx, NY	27898	5586
14000US36005019900	Census Tract 199, Bronx, NY	26187	4130
14000US36005020000	Census Tract 200, Bronx, NY	34955	9504
14000US36005020100	Census Tract 201, Bronx, NY	30848	7759
14000US36005020200	Census Tract 202, Bronx, NY	39259	7613
14000US36005020400	Census Tract 204, Bronx, NY	50815	8636
14000US36005020501	Census Tract 205.01, Bronx, NY	26316	3481
14000US36005020502	Census Tract 205.02, Bronx, NY	25000	9091
14000US36005020601	Census Tract 206.01, Bronx, NY	53125	23151
14000US36005020900	Census Tract 209, Bronx, NY	29508	7975
14000US36005021001	Census Tract 210.01, Bronx, NY	48010	4890
14000US36005021002	Census Tract 210.02, Bronx, NY	47353	9004
14000US36005021100	Census Tract 211, Bronx, NY	24066	4087
14000US36005021200	Census Tract 212, Bronx, NY	54293	7973
14000US36005021301	Census Tract 213.01, Bronx, NY	22734	10016
14000US36005021302	Census Tract 213.02, Bronx, NY	26152	7477
14000US36005021501	Census Tract 215.01, Bronx, NY	30864	6725
14000US36005021502	Census Tract 215.02, Bronx, NY	19421	9162
14000US36005021601	Census Tract 216.01, Bronx, NY	22818	6068
14000US36005021602	Census Tract 216.02, Bronx, NY	44420	3926
14000US36005021700	Census Tract 217, Bronx, NY	20747	4118
14000US36005021800	Census Tract 218, Bronx, NY	33302	8894
14000US36005021900	Census Tract 219, Bronx, NY	30952	6603
14000US36005022000	Census Tract 220, Bronx, NY	13350	6813
14000US36005022101	Census Tract 221.01, Bronx, NY	27058	5116
14000US36005022102	Census Tract 221.02, Bronx, NY	18241	4606
14000US36005022200	Census Tract 222, Bronx, NY	45000	16513
14000US36005022300	Census Tract 223, Bronx, NY	31604	4820
14000US36005022401	Census Tract 224.01, Bronx, NY	40184	7659
14000US36005022403	Census Tract 224.03, Bronx, NY	34818	8262
14000US36005022404	Census Tract 224.04, Bronx, NY	41458	8331
14000US36005022500	Census Tract 225, Bronx, NY	32043	4250
14000US36005022701	Census Tract 227.01, Bronx, NY	32079	6053
14000US36005022702	Census Tract 227.02, Bronx, NY	42955	17220
14000US36005022703	Census Tract 227.03, Bronx, NY	42500	8460
14000US36005022800	Census Tract 228, Bronx, NY	45000	9749
14000US36005022901	Census Tract 229.01, Bronx, NY	23494	8450
14000US36005022902	Census Tract 229.02, Bronx, NY	24750	7439
14000US36005023000	Census Tract 230, Bronx, NY	51411	17455
14000US36005023100	Census Tract 231, Bronx, NY	28987	4494
14000US36005023200	Census Tract 232, Bronx, NY	48125	12809
14000US36005023301	Census Tract 233.01, Bronx, NY	27691	7325
14000US36005023302	Census Tract 233.02, Bronx, NY	18569	6842
14000US36005023501	Census Tract 235.01, Bronx, NY	33869	10463
14000US36005023502	Census Tract 235.02, Bronx, NY	23209	3838
14000US36005023600	Census Tract 236, Bronx, NY	39306	10856
14000US36005023702	Census Tract 237.02, Bronx, NY	14231	8781
14000US36005023703	Census Tract 237.03, Bronx, NY	28641	10941
14000US36005023704	Census Tract 237.04, Bronx, NY	19076	7504
14000US36005023800	Census Tract 238, Bronx, NY	56283	3620
14000US36005023900	Census Tract 239, Bronx, NY	21464	7321
14000US36005024000	Census Tract 240, Bronx, NY	34544	7385
14000US36005024100	Census Tract 241, Bronx, NY	20659	5615
14000US36005024300	Census Tract 243, Bronx, NY	21328	5976
14000US36005024400	Census Tract 244, Bronx, NY	67471	7679
14000US36005024501	Census Tract 245.01, Bronx, NY	25922	3871
14000US36005024502	Census Tract 245.02, Bronx, NY	26014	7316
14000US36005024600	Census Tract 246, Bronx, NY	69013	15345
14000US36005024700	Census Tract 247, Bronx, NY	39919	6315
14000US36005024800	Census Tract 248, Bronx, NY	66918	19094
14000US36005024900	Census Tract 249, Bronx, NY	0	0
14000US36005025000	Census Tract 250, Bronx, NY	52134	6276
14000US36005025100	Census Tract 251, Bronx, NY	31541	3110
14000US36005025200	Census Tract 252, Bronx, NY	49944	12598
14000US36005025300	Census Tract 253, Bronx, NY	30908	3762
14000US36005025400	Census Tract 254, Bronx, NY	42177	14746
14000US36005025500	Census Tract 255, Bronx, NY	20000	8187
14000US36005025600	Census Tract 256, Bronx, NY	42337	11369
14000US36005025700	Census Tract 257, Bronx, NY	30485	4840
14000US36005026100	Census Tract 261, Bronx, NY	64810	5120
14000US36005026300	Census Tract 263, Bronx, NY	28976	6051
14000US36005026400	Census Tract 264, Bronx, NY	73720	21115
14000US36005026500	Census Tract 265, Bronx, NY	37719	6382
14000US36005026601	Census Tract 266.01, Bronx, NY	51938	8560
14000US36005026602	Census Tract 266.02, Bronx, NY	46174	10925
14000US36005026701	Census Tract 267.01, Bronx, NY	32599	6898
14000US36005026702	Census Tract 267.02, Bronx, NY	32525	9296
14000US36005026900	Census Tract 269, Bronx, NY	31336	7781
14000US36005027300	Census Tract 273, Bronx, NY	45370	5034
14000US36005027401	Census Tract 274.01, Bronx, NY	69138	24611
14000US36005027402	Census Tract 274.02, Bronx, NY	68511	19575
14000US36005027600	Census Tract 276, Bronx, NY	57222	21704
14000US36005027700	Census Tract 277, Bronx, NY	30750	4307
14000US36005027900	Census Tract 279, Bronx, NY	47227	10760
14000US36005028100	Census Tract 281, Bronx, NY	57604	10563
14000US36005028300	Census Tract 283, Bronx, NY	45485	6949
14000US36005028400	Census Tract 284, Bronx, NY	113750	111796
14000US36005028500	Census Tract 285, Bronx, NY	49879	7499
14000US36005028600	Census Tract 286, Bronx, NY	51538	22826
14000US36005028700	Census Tract 287, Bronx, NY	46875	9573
14000US36005028800	Census Tract 288, Bronx, NY	57460	14633
14000US36005028900	Census Tract 289, Bronx, NY	55281	9088
14000US36005029301	Census Tract 293.01, Bronx, NY	101700	16976
14000US36005029302	Census Tract 293.02, Bronx, NY	91180	6806
14000US36005029500	Census Tract 295, Bronx, NY	94457	19561
14000US36005029600	Census Tract 296, Bronx, NY	45357	16566
14000US36005029700	Census Tract 297, Bronx, NY	90909	11451
14000US36005030000	Census Tract 300, Bronx, NY	48485	10187
14000US36005030100	Census Tract 301, Bronx, NY	81685	18591
14000US36005030200	Census Tract 302, Bronx, NY	51384	6059
14000US36005030701	Census Tract 307.01, Bronx, NY	92361	17751
14000US36005030900	Census Tract 309, Bronx, NY	82169	10411
14000US36005031000	Census Tract 310, Bronx, NY	113914	29286
14000US36005031200	Census Tract 312, Bronx, NY	62596	11748
14000US36005031400	Census Tract 314, Bronx, NY	80417	18643
14000US36005031600	Census Tract 316, Bronx, NY	59886	25268
14000US36005031800	Census Tract 318, Bronx, NY	55000	15880
14000US36005031900	Census Tract 319, Bronx, NY	0	0
14000US36005032300	Census Tract 323, Bronx, NY	76217	15313
14000US36005032400	Census Tract 324, Bronx, NY	28139	5413
14000US36005032600	Census Tract 326, Bronx, NY	73158	9846
14000US36005032800	Census Tract 328, Bronx, NY	31644	8446
14000US36005033000	Census Tract 330, Bronx, NY	39735	9856
14000US36005033201	Census Tract 332.01, Bronx, NY	45686	4900
14000US36005033202	Census Tract 332.02, Bronx, NY	39500	23754
14000US36005033400	Census Tract 334, Bronx, NY	45270	7975
14000US36005033500	Census Tract 335, Bronx, NY	85972	17079
14000US36005033600	Census Tract 336, Bronx, NY	31594	9297
14000US36005033700	Census Tract 337, Bronx, NY	77500	13493
14000US36005033800	Census Tract 338, Bronx, NY	43059	8829
14000US36005034000	Census Tract 340, Bronx, NY	37864	5764
14000US36005034200	Census Tract 342, Bronx, NY	42863	10053
14000US36005034300	Census Tract 343, Bronx, NY	68993	13042
14000US36005034400	Census Tract 344, Bronx, NY	88313	43446
14000US36005034500	Census Tract 345, Bronx, NY	60568	20258
14000US36005034800	Census Tract 348, Bronx, NY	36294	6620
14000US36005035000	Census Tract 350, Bronx, NY	61500	16709
14000US36005035100	Census Tract 351, Bronx, NY	70625	8236
14000US36005035600	Census Tract 356, Bronx, NY	86199	17141
14000US36005035800	Census Tract 358, Bronx, NY	61407	3852
14000US36005035900	Census Tract 359, Bronx, NY	20750	7119
14000US36005036000	Census Tract 360, Bronx, NY	83816	14600
14000US36005036100	Census Tract 361, Bronx, NY	16041	1920
14000US36005036300	Census Tract 363, Bronx, NY	21350	4859
14000US36005036400	Census Tract 364, Bronx, NY	45815	16412
14000US36005036501	Census Tract 365.01, Bronx, NY	21875	7322
14000US36005036502	Census Tract 365.02, Bronx, NY	16974	4912
14000US36005036700	Census Tract 367, Bronx, NY	21017	3719
14000US36005036800	Census Tract 368, Bronx, NY	62171	19852
14000US36005036901	Census Tract 369.01, Bronx, NY	13594	7949
14000US36005036902	Census Tract 369.02, Bronx, NY	30850	12044
14000US36005037000	Census Tract 370, Bronx, NY	63789	9141
14000US36005037100	Census Tract 371, Bronx, NY	19467	5368
14000US36005037200	Census Tract 372, Bronx, NY	51571	10689
14000US36005037300	Census Tract 373, Bronx, NY	29606	4536
14000US36005037400	Census Tract 374, Bronx, NY	22500	6562
14000US36005037504	Census Tract 375.04, Bronx, NY	20313	7547
14000US36005037600	Census Tract 376, Bronx, NY	49566	9908
14000US36005037800	Census Tract 378, Bronx, NY	42326	10099
14000US36005037900	Census Tract 379, Bronx, NY	22917	4656
14000US36005038000	Census Tract 380, Bronx, NY	33077	5726
14000US36005038100	Census Tract 381, Bronx, NY	26038	4220
14000US36005038200	Census Tract 382, Bronx, NY	41990	11211
14000US36005038301	Census Tract 383.01, Bronx, NY	24412	6482
14000US36005038302	Census Tract 383.02, Bronx, NY	20108	6154
14000US36005038500	Census Tract 385, Bronx, NY	19857	2826
14000US36005038600	Census Tract 386, Bronx, NY	49854	17528
14000US36005038700	Census Tract 387, Bronx, NY	24286	9708
14000US36005038800	Census Tract 388, Bronx, NY	47619	13615
14000US36005038900	Census Tract 389, Bronx, NY	26171	6572
14000US36005039000	Census Tract 390, Bronx, NY	35037	7161
14000US36005039100	Census Tract 391, Bronx, NY	24193	4002
14000US36005039200	Census Tract 392, Bronx, NY	32386	10980
14000US36005039300	Census Tract 393, Bronx, NY	16949	2949
14000US36005039400	Census Tract 394, Bronx, NY	39157	13792
14000US36005039500	Census Tract 395, Bronx, NY	26250	7043
14000US36005039600	Census Tract 396, Bronx, NY	28103	6695
14000US36005039700	Census Tract 397, Bronx, NY	19015	5556
14000US36005039800	Census Tract 398, Bronx, NY	58892	12905
14000US36005039901	Census Tract 399.01, Bronx, NY	26509	5967
14000US36005039902	Census Tract 399.02, Bronx, NY	27375	15210
14000US36005040100	Census Tract 401, Bronx, NY	36786	7220
14000US36005040302	Census Tract 403.02, Bronx, NY	20492	3727
14000US36005040303	Census Tract 403.03, Bronx, NY	35889	11327
14000US36005040304	Census Tract 403.04, Bronx, NY	37000	12382
14000US36005040400	Census Tract 404, Bronx, NY	40793	7676
14000US36005040501	Census Tract 405.01, Bronx, NY	29293	11389
14000US36005040502	Census Tract 405.02, Bronx, NY	19358	3526
14000US36005040600	Census Tract 406, Bronx, NY	40039	16937
14000US36005040701	Census Tract 407.01, Bronx, NY	29479	5894
14000US36005040702	Census Tract 407.02, Bronx, NY	27290	7287
14000US36005040800	Census Tract 408, Bronx, NY	31687	7564
14000US36005040900	Census Tract 409, Bronx, NY	49614	16999
14000US36005041100	Census Tract 411, Bronx, NY	31371	18487
14000US36005041300	Census Tract 413, Bronx, NY	33033	6382
14000US36005041400	Census Tract 414, Bronx, NY	52577	9832
14000US36005041500	Census Tract 415, Bronx, NY	35086	13987
14000US36005041800	Census Tract 418, Bronx, NY	38165	10184
14000US36005041900	Census Tract 419, Bronx, NY	36344	13777
14000US36005042000	Census Tract 420, Bronx, NY	29886	16797
14000US36005042100	Census Tract 421, Bronx, NY	50816	16947
14000US36005042200	Census Tract 422, Bronx, NY	51312	5255
14000US36005042300	Census Tract 423, Bronx, NY	33700	11053
14000US36005042400	Census Tract 424, Bronx, NY	50625	20873
14000US36005042500	Census Tract 425, Bronx, NY	32382	9147
14000US36005042600	Census Tract 426, Bronx, NY	65909	13381
14000US36005042800	Census Tract 428, Bronx, NY	66971	7497
14000US36005042901	Census Tract 429.01, Bronx, NY	38100	7107
14000US36005042902	Census Tract 429.02, Bronx, NY	28149	6177
14000US36005043000	Census Tract 430, Bronx, NY	50100	6829
14000US36005043100	Census Tract 431, Bronx, NY	31841	4710
14000US36005043400	Census Tract 434, Bronx, NY	37601	8752
14000US36005043500	Census Tract 435, Bronx, NY	0	0
14000US36005043600	Census Tract 436, Bronx, NY	53750	10518
14000US36005044200	Census Tract 442, Bronx, NY	40068	12365
14000US36005044400	Census Tract 444, Bronx, NY	61526	13518
14000US36005044800	Census Tract 448, Bronx, NY	84875	17355
14000US36005044901	Census Tract 449.01, Bronx, NY	63750	13271
14000US36005044902	Census Tract 449.02, Bronx, NY	71154	30479
14000US36005045101	Census Tract 451.01, Bronx, NY	69861	21807
14000US36005045102	Census Tract 451.02, Bronx, NY	72569	36573
14000US36005045600	Census Tract 456, Bronx, NY	65500	16308
14000US36005045800	Census Tract 458, Bronx, NY	20691	3097
14000US36005046000	Census Tract 460, Bronx, NY	39448	5486
14000US36005046201	Census Tract 462.01, Bronx, NY	43495	4644
14000US36005046202	Census Tract 462.02, Bronx, NY	32461	9921
14000US36005048400	Census Tract 484, Bronx, NY	68370	10761
14000US36005050400	Census Tract 504, Bronx, NY	0	0
14000US36005051600	Census Tract 516, Bronx, NY	70027	10369
14000US36047000100	Census Tract 1, Kings, NY	86210	14971
14000US36047000200	Census Tract 2, Kings, NY	33906	5772
14000US36047000301	Census Tract 3.01, Kings, NY	109375	23418
14000US36047000501	Census Tract 5.01, Kings, NY	98073	19143
14000US36047000502	Census Tract 5.02, Kings, NY	92219	9826
14000US36047000700	Census Tract 7, Kings, NY	136515	17576
14000US36047000900	Census Tract 9, Kings, NY	115952	22666
14000US36047001100	Census Tract 11, Kings, NY	120208	37036
14000US36047001300	Census Tract 13, Kings, NY	108170	10300
14000US36047001500	Census Tract 15, Kings, NY	80203	14624
14000US36047001800	Census Tract 18, Kings, NY	0	0
14000US36047002000	Census Tract 20, Kings, NY	72500	24752
14000US36047002100	Census Tract 21, Kings, NY	193942	33440
14000US36047002200	Census Tract 22, Kings, NY	38325	5060
14000US36047002300	Census Tract 23, Kings, NY	16795	3201
14000US36047002901	Census Tract 29.01, Kings, NY	12645	3935
14000US36047003000	Census Tract 30, Kings, NY	56942	11705
14000US36047003100	Census Tract 31, Kings, NY	64668	7273
14000US36047003300	Census Tract 33, Kings, NY	82381	19790
14000US36047003400	Census Tract 34, Kings, NY	88409	11781
14000US36047003500	Census Tract 35, Kings, NY	50244	7023
14000US36047003600	Census Tract 36, Kings, NY	57656	15041
14000US36047003700	Census Tract 37, Kings, NY	88864	21666
14000US36047003800	Census Tract 38, Kings, NY	96982	7908
14000US36047003900	Census Tract 39, Kings, NY	95625	24449
14000US36047004100	Census Tract 41, Kings, NY	108510	29374
14000US36047004300	Census Tract 43, Kings, NY	102875	22050
14000US36047004400	Census Tract 44, Kings, NY	82232	16798
14000US36047004500	Census Tract 45, Kings, NY	103226	32975
14000US36047004600	Census Tract 46, Kings, NY	86250	15876
14000US36047004700	Census Tract 47, Kings, NY	101875	22635
14000US36047004900	Census Tract 49, Kings, NY	100200	33828
14000US36047005000	Census Tract 50, Kings, NY	82644	20376
14000US36047005100	Census Tract 51, Kings, NY	100645	17413
14000US36047005201	Census Tract 52.01, Kings, NY	17292	9882
14000US36047005202	Census Tract 52.02, Kings, NY	72854	15573
14000US36047005300	Census Tract 53, Kings, NY	67054	11047
14000US36047005400	Census Tract 54, Kings, NY	62778	11537
14000US36047005601	Census Tract 56.01, Kings, NY	51339	6202
14000US36047005602	Census Tract 56.02, Kings, NY	51989	14358
14000US36047005800	Census Tract 58, Kings, NY	50747	5185
14000US36047005900	Census Tract 59, Kings, NY	61106	9782
14000US36047006000	Census Tract 60, Kings, NY	62578	11132
14000US36047006200	Census Tract 62, Kings, NY	43279	4633
14000US36047006300	Census Tract 63, Kings, NY	92188	13107
14000US36047006400	Census Tract 64, Kings, NY	49191	10835
14000US36047006500	Census Tract 65, Kings, NY	100850	10478
14000US36047006600	Census Tract 66, Kings, NY	58171	7456
14000US36047006700	Census Tract 67, Kings, NY	138068	24720
14000US36047006800	Census Tract 68, Kings, NY	37946	9927
14000US36047006900	Census Tract 69, Kings, NY	110217	27840
14000US36047007000	Census Tract 70, Kings, NY	46989	9931
14000US36047007100	Census Tract 71, Kings, NY	35383	10224
14000US36047007200	Census Tract 72, Kings, NY	34535	7710
14000US36047007400	Census Tract 74, Kings, NY	35965	8813
14000US36047007500	Census Tract 75, Kings, NY	109250	22351
14000US36047007600	Census Tract 76, Kings, NY	35781	10662
14000US36047007700	Census Tract 77, Kings, NY	102625	33606
14000US36047007800	Census Tract 78, Kings, NY	34176	11565
14000US36047008000	Census Tract 80, Kings, NY	47945	6483
14000US36047008200	Census Tract 82, Kings, NY	42917	8536
14000US36047008400	Census Tract 84, Kings, NY	36908	16766
14000US36047008500	Census Tract 85, Kings, NY	18390	4593
14000US36047008600	Census Tract 86, Kings, NY	0	0
14000US36047008800	Census Tract 88, Kings, NY	45609	12116
14000US36047009000	Census Tract 90, Kings, NY	31047	3038
14000US36047009200	Census Tract 92, Kings, NY	41818	8437
14000US36047009400	Census Tract 94, Kings, NY	37083	11367
14000US36047009600	Census Tract 96, Kings, NY	39317	5883
14000US36047009800	Census Tract 98, Kings, NY	30556	9968
14000US36047010000	Census Tract 100, Kings, NY	27472	3370
14000US36047010100	Census Tract 101, Kings, NY	43278	3112
14000US36047010200	Census Tract 102, Kings, NY	43801	9988
14000US36047010400	Census Tract 104, Kings, NY	30109	8377
14000US36047010600	Census Tract 106, Kings, NY	35063	9236
14000US36047010800	Census Tract 108, Kings, NY	30479	7841
14000US36047011000	Census Tract 110, Kings, NY	35000	11640
14000US36047011200	Census Tract 112, Kings, NY	27207	7604
14000US36047011400	Census Tract 114, Kings, NY	41764	3101
14000US36047011600	Census Tract 116, Kings, NY	37516	13693
14000US36047011700	Census Tract 117, Kings, NY	67083	12572
14000US36047011800	Census Tract 118, Kings, NY	36146	11825
14000US36047011900	Census Tract 119, Kings, NY	66875	15788
14000US36047012000	Census Tract 120, Kings, NY	52841	41122
14000US36047012100	Census Tract 121, Kings, NY	75568	16698
14000US36047012200	Census Tract 122, Kings, NY	36458	12172
14000US36047012600	Census Tract 126, Kings, NY	31750	9064
14000US36047012700	Census Tract 127, Kings, NY	31875	14558
14000US36047012801	Census Tract 128.01, Kings, NY	49688	11264
14000US36047012901	Census Tract 129.01, Kings, NY	79940	14591
14000US36047012902	Census Tract 129.02, Kings, NY	85313	30861
14000US36047013000	Census Tract 130, Kings, NY	51075	6556
14000US36047013100	Census Tract 131, Kings, NY	102039	18781
14000US36047013200	Census Tract 132, Kings, NY	52578	12955
14000US36047013300	Census Tract 133, Kings, NY	119966	24343
14000US36047013400	Census Tract 134, Kings, NY	65119	13205
14000US36047013500	Census Tract 135, Kings, NY	108421	12980
14000US36047013600	Census Tract 136, Kings, NY	65456	10176
14000US36047013700	Census Tract 137, Kings, NY	92781	20585
14000US36047013800	Census Tract 138, Kings, NY	65625	14237
14000US36047013900	Census Tract 139, Kings, NY	85172	16990
14000US36047014000	Census Tract 140, Kings, NY	55458	7689
14000US36047014100	Census Tract 141, Kings, NY	98018	19124
14000US36047014200	Census Tract 142, Kings, NY	44366	7571
14000US36047014300	Census Tract 143, Kings, NY	63606	9648
14000US36047014500	Census Tract 145, Kings, NY	64198	8445
14000US36047014700	Census Tract 147, Kings, NY	68060	18115
14000US36047014800	Census Tract 148, Kings, NY	75455	23382
14000US36047014900	Census Tract 149, Kings, NY	111359	31452
14000US36047015000	Census Tract 150, Kings, NY	86250	21984
14000US36047015100	Census Tract 151, Kings, NY	118015	11762
14000US36047015200	Census Tract 152, Kings, NY	65972	14033
14000US36047015300	Census Tract 153, Kings, NY	124821	46697
14000US36047015400	Census Tract 154, Kings, NY	0	0
14000US36047015500	Census Tract 155, Kings, NY	105870	13336
14000US36047015700	Census Tract 157, Kings, NY	116612	16619
14000US36047015900	Census Tract 159, Kings, NY	127747	13304
14000US36047016000	Census Tract 160, Kings, NY	58809	6342
14000US36047016100	Census Tract 161, Kings, NY	104167	13622
14000US36047016200	Census Tract 162, Kings, NY	70313	16597
14000US36047016300	Census Tract 163, Kings, NY	82009	10706
14000US36047016400	Census Tract 164, Kings, NY	55192	33553
14000US36047016500	Census Tract 165, Kings, NY	105694	24617
14000US36047016600	Census Tract 166, Kings, NY	66806	22350
14000US36047016700	Census Tract 167, Kings, NY	100928	19340
14000US36047016800	Census Tract 168, Kings, NY	75125	21688
