GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130207,0,0,0,-33
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130208,198,74,22,-28
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130208,170,163,22,-28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130208,292,160,11,-28
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130209,46,89,0,-61
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130209,56,145,11,-50
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130209,97,130,0,-61
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130210,0,0,11,-83
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130210,0,0,22,-67
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130210,0,0,22,-78
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130211,117,0,72,11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130211,132,0,78,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130211,124,0,72,11
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130212,0,0,83,28
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130212,0,0,72,33
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130212,0,0,67,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130213,3,0,61,-22
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130213,5,0,67,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130213,8,0,67,6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130214,0,0,72,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130214,0,0,78,11
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130214,0,0,78,6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130215,0,0,94,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130215,0,0,117,28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130215,0,0,128,28
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130216,0,0,72,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130216,5,0,56,0
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130216,5,0,50,-6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130217,0,0,11,-78
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130217,0,0,0,-72
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130217,0,0,0,-78
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130218,0,0,22,-78
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130218,0,0,22,-72
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130218,0,0,17,-83
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130219,33,0,72,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130219,41,0,83,6
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130219,38,0,94,6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130220,0,0,39,-33
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130220,0,0,44,-28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130220,0,0,33,-39
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130221,0,0,28,-44
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130221,0,0,17,-39
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130221,0,0,11,-44
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130222,0,0,33,-33
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130222,0,0,39,-28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130222,0,0,33,-39
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130223,97,0,67,22
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130223,69,0,44,17
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130223,66,0,56,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130224,8,0,94,11
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130224,8,0,78,17
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130224,3,0,83,11
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130225,0,0,78,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130225,0,0,67,6
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130225,0,0,72,0
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130226,25,0,67,-6
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130226,30,0,67,6
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130226,36,0,67,17
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130227,152,0,94,33
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130227,282,0,89,22
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130227,396,0,83,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130228,0,0,106,44
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130228,0,0,117,44
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130228,0,0,106,39
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130301,0,0,83,22
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130301,0,0,67,28
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130301,0,0,72,22
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130302,0,0,50,0
GHCND:USW00014732,NEW YORK LAGUARDIA AIRPORT NY US,20130302,0,0,39,0
GHCND:USW00094728,NEW YORK CENTRAL PARK OBS BELVEDERE TOWER NY US,20130302,0,0,44,-6
GHCND:USW00094789,NEW YORK J F KENNEDY INTERNATIONAL AIRPORT NY US,20130303,0,0,56,-17
